sentence,count_words,pos_adj,pos_adp,pos_adv,pos_aux,pos_cconj,pos_det,pos_intj,pos_noun,pos_num,pos_part,pos_pron,pos_propn,pos_punct,pos_sconj,pos_sym,pos_verb,pos_x,pos_comparatives,pos_superlatives,subjectivity
"""Bar com excelentes preços no Setor Oeste.""",8.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""Cerveja gelada, petiscos de bom preço.""",7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"""Local elegante e reservado.""",5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"""Bom atendimento e outros.""",5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""Recomendo.""",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"""Um restaurante muito bom, com boa comida, espaço, atendimento bom, bem localizado vale a pena ir, uma das boas opções de restaurante da região.""",25.0,4.0,4.0,4.0,0.0,0.0,2.0,0.0,8.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
"""O Latife nada mais é do que um fast food de comida árabe.""",14.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
"""Ainda sim, vale a pena experimentar os pratos lá servidos.""",11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
"""A kafta, as esfihas e os kibes são muitos gostosos.""",11.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""Há um bufê de saladas, sempre fresquinhas.""",8.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"""O preço é bem em conta.""",7.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""Vale a visita.""",4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Pizza rapida e em fatia.""",6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""Tem várias filiais na cidade do RJ.""",8.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"""Em ipanema na farme de amoedo tem outra.""",9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"""Restaurante maravilhoso, cardápio variado, com uma comida incrivelmente deliciosa.""",10.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""O preço é um pouco salgado, mas vale a pena pela qualidade que eles oferecem.""",16.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
"""Você não vai se arrepender.""",6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"""Tem uma localização ótima.""",5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"""É um kilão de qualidade, local climatizado, bem limpo, uma excelente variedades de pratos quevão do churrasco a caldeiradas e maniçoba (comida típica paraense) variedade de sobremesas, é muito frequentado pela classe média da cidade, então as vezes fica difícil ter boas mesas.""",44.0,8.0,7.0,8.0,2.0,1.0,3.0,0.0,15.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
"""eu recomendo""",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"""Excelente comida italiana com um atendimento excelente... Os proprietários preparam e servem as refeições com muita simpatia e cordialidade.""",20.0,3.0,2.0,3.0,0.0,2.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
"""Vale a pena conferir""",4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"""""Pratos e sobremesas tipicamente italianas feitas pelo chef Renato Ialenti, que mistura sabores, ingredientes e sofisticação às receitas sem perder a autenticidade da cozinha contadina""""",25.0,1.0,3.0,1.0,0.0,2.0,1.0,0.0,10.0,0.0,0.0,1.0,2.0,6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
"""Local super agradável, funcionários atenciosos com atendimento de primeira qualidade.""",11.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""Cardápio variado com destaque para as carnes.""",8.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"""Vale muito ir conhecer, porém vá com bolso preparado.""",10.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
"""Uma""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""A comida é deliciosa.""",5.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""tem sashimi de polvo que não tinha visto em Rio Branco!""",12.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"""O local só é pequeno.""",6.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""Comida simples e barata, para quem esta de passagem pelo centro de João Pessoa, eu recomendo.""",17.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
"""O local é organizado e limpo, tudo simples.""",9.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"""Preço bom, com comida de altíssima qualidade, com espaço agradável e bem localizado.""",14.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"""Atendimento de qualidade!!!""",4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""Recomento.""",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Comida excelente e bastante variada.""",6.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""Atendimento da recpcionista da porta ruim.""",7.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""Funcionários despreparados.""",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"""Uma das vezes em que fui ao restaurante, chegamos após uma caminhada na praia com roupa de ginastica e fomos barrados para entrar e ainda estávamos com bebe de 3 meses no colo. Concluindo: o restaurante é ótimo mas perde por despreparo de seus recepcionistas.""",46.0,1.0,12.0,1.0,4.0,3.0,3.0,0.0,12.0,2.0,0.0,1.0,0.0,6.0,1.0,0.0,5.0,0.0,0.0,1.0,1.0
"""Detalhe que estava um calor de 42 graus neste dia e o restaurante se localiza proximo a praia.""",19.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,6.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"""Então fui ao restaurante em frente que deixou minha familia entrar sem frescura.""",14.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
"""Favor trocar as recepcionnistas para não perderem mais clientes.""",10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
"""Os bombons já foram melhores, mais bem recheados.""",9.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
"""Como tudo do grupo Fasano não fiquei decepcionado em nenhum momento.""",12.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"""Atendimento ótimo, comida maravilhosa e o preço não é astronômico.""",11.0,3.0,0.0,3.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""Excelente restaurante para saborear um lamen muito parecido com o do Japão.""",13.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
"""Lamen com diversas opções de caldos e ingredientes, atendimento simpático e fácil acesso, próximo a Avenida Paulista.""",18.0,3.0,2.0,3.0,0.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""Gosto muito do burguer king pelo aspecto menos fast food...gosto de churrasco e a bebida à vontade...excelente pedida...""",21.0,1.0,4.0,1.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0
"""Comemos o bolinho de feijoada que estava maravilhoso.""",9.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"""Caipirinha de tangerina muito bem feita.""",7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""Camarão na Moranga gostoso, mais poderia vir mais quente e com menos coentro.""",14.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0
"""A comida é boa e o cardápio varia todos os dias da semana.""",14.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"""Mas, se você tem problemas de pressão alta não vá!""",11.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0
"""O cozinheiro parece apreciar muito o sal, que ele utiliza generosamente nos pratos e molhos de salada.""",18.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
"""Evite os pratos com molhos e moquecas, são sempre os mais salgados, lamentavelmente.""",14.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"""O lugar poderia ser mas confortável, as mesas  comunitárias são pequenas e apertadas.""",14.0,3.0,0.0,3.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
"""Não entendo porque o proprietário não expandiu na mesma galeria para trazer mais conforto para os clientes.""",18.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0
"""As moças que atendem são eficientes e quase sempre simpáticas.""",11.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"""Um ambiente lindo com vista incrível da cidade.""",9.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""A comida é muito boa, com ingredientes de qualidade e combinações bem contemporâneas.""",14.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""O drink beijo de jambu é equilibrado e muito gostoso.""",11.0,3.0,0.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
"""Só foi um pouco chato achar um Uber para subir até lá.""",13.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
"""Os pratos não são baratos mas é muito compreensível pela qualidade.""",12.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""Atendimento muito bom tb!""",5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""Bom, durante um jantar de negócios fomos convidados ao local que realmente se diferencia dos demais da cidade.""",19.0,1.0,5.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"""Bastante sofisticado, com um ambiente de requinte.""",8.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""Mas, nessa tentativa de ser tão requintado, escapam alguns detalhes que prejudicam o local.""",15.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
"""Ou ao menos prejudicaram a primeira impressão.""",8.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"""A entrada, com pastas, frios e pães, ficou servida por cerca de uma hora até que os pratos principais ficassem prontos.""",22.0,3.0,3.0,3.0,1.0,1.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
"""Por mais que possa ser uma 'tática' para que os negócios pudessem ser tratados durante esse meio tempo, isso não contribui.""",22.0,1.0,2.0,1.0,2.0,0.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,6.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0
"""O prato principal estava muito bom, com filé, salmão e os cortes de porcos da região.""",17.0,2.0,3.0,2.0,1.0,1.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""O atendimento também estava bom, com muitos garçons.""",9.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""E a música ambiente bastante agradável.""",7.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""Comida excelente!""",3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""Ambiente super gostoso!""",4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""Self service, mas tudo fresquinho e gostoso,só chegue mais cedo pois a casa e lotada!""",17.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0
"""Lugar TOP, comida boa, atendimento muito bom!""",8.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""Como o meu aniversário é o do meu pai são muito próximos, decidimos fazer uma única celebração, visto que não somos mais tão jovens assim.""",26.0,3.0,2.0,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0
"""Escolhemos o CT por ser perto de casa e eu ainda não tinha provado a cozinha do Claude.""",19.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
"""Pedimos o tartar, que veio ok, acompanhado de batatas mal cozidas.""",12.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
"""A cerveja veio quente.""",5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"""Pedimos hambúrguer, não tinha... Não condiz com o nível em que o restaurante pretende se enquadrar.""",17.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0
"""Muito fraco.""",3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Não recomendo""",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"""O restaurante é super bonito e bem descontraído, o atendimento é bem atencioso, as refeições e os lanches são super caprichados.""",22.0,2.0,0.0,2.0,3.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
"""O restaurante é muito simples, mas a carne de sol oferecida é espetacular.""",14.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"""Os acompanhamentos são maravilhosos.""",5.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""Vale a pena conferir ..,""",5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"""É um dos melhores lugares no Rio de Janeiro, fica sempre a dúvida, é bar ou restaurante.""",18.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
"""Indico pedir a carne assada com gnocchi a quatro queijos, vale a pena, muito bom.""",16.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
"""O melhor lugar em Aracaju para se comer frutos do mar, com certeza !""",14.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
"""Todos os pratos são muito bem elaborados e saborosos com um toque de requinte !""",15.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"""Fui com a minha familia nesse excelente restaurante.""",9.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""Ótimo ambiente e atendimento.""",5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"""Pedimos 3 carnes, o gran chorizo, o bife pampeano e o ojo del bife ancho!""",16.0,2.0,0.0,2.0,0.0,1.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
"""Como acompanhamento pedimos o arroz biro biro.""",8.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"""O grande sucesso foi o gran chorizo!""",8.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""Excelente!""",2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Foi tudo muito gostoso!""",5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""Com certeza retornaremos!""",4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"""Gostei muito do lugar, principalmente pelas sombras das árvores que amenizam o clima quente de porto velho.""",18.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
"""Cerveja bem gelada""",3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""Bons sanduíches mas nada diferentes do trivial, nas ultimas visitas achei a maionese da casa muito oleosa e sem tempero.""",21.0,3.0,4.0,3.0,0.0,2.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"""Restaurante muito bom.""",4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""Ambiente aberto e bem arborizado, sendo muito agradável.""",9.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"""Comida de qualidade muito boa, drinks bacanas.""",8.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""Preço elevado, mas vale a pena visitar e desfrutar da vista.""",12.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
"""adoro os petiscos do bar do Alves,  mais os garçons são ruins,  o pedido demora muito.""",17.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0
"""a comida é  saborosa,  o pastel tem uma massa muito boa,  tudo tem boa qualidade.""",16.0,3.0,0.0,3.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
"""é  fácil para estacionar e o restaurante é  bem ventilado.""",11.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
"""o banheiro é  limpo e as cadeiras são confortáveis.""",10.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""Apesar de gostoso, bom ambiente e funcionários educados, não vale o preço que cobra!""",15.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
"""Um prato sai por volta de 140 reais e não vem bem servido!""",14.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
"""Lugar lotado , fila de espera, mas anda rápido.""",9.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
"""Bom atendimento, cardápio gigantesco.""",5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""Comi um prato de peixe, era gostoso, nada excepcional.""",10.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""Eu particularmente prefiro locais menores e mais personalizados,""",9.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
"""É um restaurante que mantêm o padrão da rede.""",10.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"""Temos a vantagem de evitar surpresas e a mesma desvantagem.. Não encontraremos um sabor ""especial""""",15.0,2.0,0.0,2.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0
"""A comida é simples e boa, o preço é bom.""",11.0,3.0,0.0,3.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
