sentence,count_words,count_capitalized_words,proportion_capitalized_words,count_capitalized_chars,proportion_capitalized_chars,subjectivity
"#Bateria Notebook Acer Travelmate 220, Bateria Para Notebook Dell Vostro 1510, Bateria Not... http://ezu.com.br/blog/destaques/bateria-notebook-acer-travelmate-220-bateria-para-notebook-dell-vostro-1510-bateria-notebook-acer-aspire-1350-bateria-notebook-hp-pavilion-dv2500-bateria-notebook-acer-aspire-5930-bateria-noteboo/ …  Link permanente da imagem incorporada",22.0,12.0,0.5454545454545454,12.0,0.0329670329670329,0.0
preciso de um not da Dell pra ontem,8.0,1.0,0.125,1.0,0.0285714285714285,0.0
É @Arijp_ dono da Apple com not da Dell kkkkkkk,10.0,3.0,0.3,3.0,0.0638297872340425,0.0
"Meu notebook da Dell, chegou a uma semana aqui em casa.  Not novo, vindo da loja e já ta dando defeito... Oh marca bosta essa Dell",26.0,5.0,0.1923076923076923,5.0,0.0384615384615384,1.0
GANHEI UM NOT DA DELL,5.0,5.0,1.0,17.0,0.8095238095238095,0.0
Quero um not da Dell. Aceito de presente,8.0,3.0,0.375,3.0,0.075,0.0
Vou ligar na dell e vou arrumar o not,9.0,1.0,0.1111111111111111,1.0,0.027027027027027,0.0
"Adicionei um vídeo a uma playlist @YouTube http://youtu.be/knBnikk5P0w?aBlack … Light Society is NOT DEAD, Choreography By @TonyTzar",19.0,11.0,0.5789473684210527,19.0,0.1439393939393939,0.0
"o not da dell eh mto foda, nunca mexi num melhor vei, eu ganhei um de presente do meu pai ? eu amei #JustinForMMVA",23.0,1.0,0.0434782608695652,6.0,0.0526315789473684,1.0
Chego em cs e tem um not da dell em cima da minha cama?????,14.0,1.0,0.0714285714285714,1.0,0.0169491525423728,0.0
meu coelho resolveu subir em cima do not,8.0,0.0,0.0,0.0,0.0,0.0
"@Tec_Mundo Meu Not é da Dell, comprei diretamente deles, porém não recebi o icone do GetWindows no meu windows 8.1. O que pode ter ocorrido?",26.0,5.0,0.1923076923076923,8.0,0.0571428571428571,0.0
Um dispositivo não reconhecido está te incomodando no Latitude? Not anymore. http://del.ly/6016hOFG,13.0,4.0,0.3076923076923077,6.0,0.0606060606060606,0.0
"minha irmã conseguiu zuar um not da dell fácil, slc",10.0,0.0,0.0,0.0,0.0,0.0
meo Not da DELL é mol rapido selok rs,9.0,2.0,0.2222222222222222,5.0,0.1351351351351351,1.0
ñ sei porque a #dell nunca fez os teclados dos seus not com luzes de led,16.0,0.0,0.0,0.0,0.0,1.0
Esse Not é baum ? Alguem sabe ?,6.0,3.0,0.5,3.0,0.0967741935483871,0.0
"@marcuspessoa eu uso linux, e assim, quando comprei o not a dell só faz venda casada com windows.",18.0,0.0,0.0,0.0,0.0,1.0
to tomando cada susto com o simbolo da Dell na tela do not ??,13.0,1.0,0.0769230769230769,1.0,0.0163934426229508,1.0
"linha de pc's / not's dell vostro não presta, haja paciência pra instalar os drivers  =X",16.0,0.0,0.0,1.0,0.0113636363636363,1.0
o cara da Dell ligou e atualizou o not,9.0,1.0,0.1111111111111111,1.0,0.0263157894736842,0.0
Da pra comprar um not da DELL ah para né http://fb.me/3U5MnZGQK,12.0,3.0,0.25,11.0,0.1746031746031746,0.0
Selok meo not é mol rapido kk DELL é zikaa,10.0,2.0,0.2,5.0,0.119047619047619,1.0
"Not não tem nem 2 meses de uso, é já ta pipocando e olha que é da Dell",18.0,2.0,0.1111111111111111,2.0,0.0285714285714285,1.0
to vendo que vou dormir com o not em cima de mim Zzz,13.0,1.0,0.0769230769230769,1.0,0.0192307692307692,0.0
"nao curto not da acer, pra mim tem que ser Dell ou ASUS",13.0,2.0,0.1538461538461538,5.0,0.0909090909090909,1.0
"Cara,as baterias dos not da dell não presta, já tive dois, e os dois são ruins",17.0,1.0,0.0588235294117647,1.0,0.0128205128205128,1.0
"E as falta de S são proposital, because i am not thank you",13.0,0.0,0.0,2.0,0.0344827586206896,0.0
Afff mas I'm not The only one é tão linda,10.0,2.0,0.2,3.0,0.073170731707317,0.0
Comprei meu not da Dell ??,5.0,2.0,0.4,2.0,0.0769230769230769,0.0
"5 DELL MONTIOR 19"" 17"" E178FPV E170SC E197FPB E193FPP E172FPB  PARTS NOT WORKING http://gekoo.co/buy/01/?query=121607138429 …  Link permanente da imagem incorporada",22.0,11.0,0.5,46.0,0.2804878048780488,0.0
O cara da dell vem amanha arrumar meu not ♥,10.0,0.0,0.0,1.0,0.0232558139534883,1.0
"grande diferença do som do not da HP pro da dell com fones de ouvido, o da dell com graves mais realçados, e pro som do fone não ficarmt",29.0,1.0,0.0344827586206896,2.0,0.0147058823529411,0.0
Um not novinho da Dell ?,5.0,2.0,0.4,2.0,0.0833333333333333,0.0
Quero jogar smite mas preciso de um not da dell pra isso...,12.0,1.0,0.0833333333333333,1.0,0.0169491525423728,0.0
"Enquanto isso minha irmã ganhou um not da Dell e um iPhone 6, valeu ai mãe k",17.0,3.0,0.1764705882352941,3.0,0.0394736842105263,0.0
"@StefaniOurMine Uauuu enquanto eu só tenho o iphone 3 e o 4, e apenas um not da dell, mas ok vc me esculachou sem querer",25.0,2.0,0.08,4.0,0.0333333333333333,0.0
"já está bom de ""zica"" tecnológica: dell c placa mãe em curto, acer c processador queimado, not novo travado pra w7, 2 pendrives queimados.",24.0,0.0,0.0,0.0,0.0,1.0
"uma coisa que ninguém explica, o not da HP não conectou a internet da universidade nem com resa braba, e o da dell nem precisou solicitar a",27.0,1.0,0.037037037037037,2.0,0.014388489208633,1.0
"Ta tocando uma música no not e eu colocando outra no celular, mds",13.0,1.0,0.0769230769230769,1.0,0.0153846153846153,0.0
MDS um not da dell 2.900 com esse dinheiro junto mais um pouco e compro um mac,18.0,1.0,0.0555555555555555,3.0,0.0384615384615384,1.0
"@dell eu ainda vou ter um not de vcs, pode acreditar",11.0,0.0,0.0,0.0,0.0,1.0
"@drewsengoncado @Hellou_Dell @jbieberew a mania de ter um dialogo com o bff jb "" not understand""  Link permanente da imagem incorporada",21.0,2.0,0.0952380952380952,3.0,0.0222222222222222,0.0
CHEEEEEEEEEEEEGOOOOOOOOOOU MEU NOT JESUS OBRIGADO @Dell ele é lindo,9.0,6.0,0.6666666666666666,46.0,0.6865671641791045,1.0
"to na pira de arrancar este adesivo da Dell do not, afinal ta colando na minha mão esta merda",19.0,1.0,0.0526315789473684,1.0,0.010752688172043,1.0
O meu not da Dell é mais barato que a maioria dos smartphones.,13.0,1.0,0.0769230769230769,2.0,0.032258064516129,0.0
se tudo de certo talvez consiga comprar um not da Dell,11.0,1.0,0.0909090909090909,1.0,0.0185185185185185,0.0
Adoro mexer no not da dell da mãe,8.0,1.0,0.125,1.0,0.0303030303030303,1.0
o cara da Dell disse que meu not chega hj ou segunda,12.0,1.0,0.0833333333333333,1.0,0.0192307692307692,0.0
E olha só quem também apareceu pra me dar os parabéns ~e a minha not de T.I~ ????✌️ #Bday #party… http://ln.is/instagram.com/p/6ftKy …,25.0,2.0,0.08,5.0,0.0373134328358208,0.0
"Getting #spam from @Dell, but its not in English, so I cant read it. Está procurando acessórios básicos? #WTF #DellSpam",20.0,6.0,0.3,10.0,0.0840336134453781,1.0
meo not da Dell ta vuando amoo :) o meo outro dei pra minha mãe sou um amor neh,19.0,1.0,0.0526315789473684,1.0,0.0126582278481012,0.0
"a bateria desse not da dell dura pra caramba, estou c ele desde antes das 7 da noite, e só agora vou carregar.",23.0,0.0,0.0,0.0,0.0,1.0
Comprei meu not da Dell ihuuu,6.0,2.0,0.3333333333333333,2.0,0.0689655172413793,1.0
hoje vou na Dell com pra meo not :),9.0,1.0,0.1111111111111111,1.0,0.0285714285714285,0.0
"@martins_ana Concertos de Pop Dell’Arte são (quase sempre) mágicos. Alguns mates não alinham.It’s not the song, it’s the singer. Silly.",21.0,7.0,0.3333333333333333,7.0,0.0518518518518518,0.0
depois de MacBook os melhore not são da dell meu deus aquilo era desumano de bom,16.0,1.0,0.0625,2.0,0.025,1.0
"tinha uma época que eu tinha 4 tumblr, quando meu not da dell maravilhoso ainda n tinha estragado",18.0,0.0,0.0,0.0,0.0,0.0
To com not da sansung e da Dell agora :),10.0,2.0,0.2,2.0,0.05,0.0
"A tela do not fico preta, ai liguei na dell pra resolve e agora to aqui no telefone ja faz mais de 1 hr",24.0,0.0,0.0,1.0,0.0097087378640776,1.0
"Vende-se Not Dell Vostro 3500 - HD 500 - 4GB - R$ 1.000,00. 99953-7363. 3 anos de uso....uso doméstico.",22.0,6.0,0.2727272727272727,9.0,0.087378640776699,0.0
"Super normal, você chegar na loja comprar um not e o vendedor junto com a promotora da Dell te pedem para tirar foto com você.",25.0,2.0,0.08,2.0,0.0158730158730158,0.0
"e vou aposentar esse not, pois o meu novo da dell chega em mais ou menos 2 dias!",18.0,0.0,0.0,0.0,0.0,0.0
"Fui no site da Dell pra comprar um Not, vi e ja comprei, ai fui na Americanas bisbilhotar e o mesmo not ta absurdamente mais barato",26.0,4.0,0.1538461538461538,4.0,0.0305343511450381,1.0
"Check out Dell E177FP 17"" LCD Monitor http://www.ebay.co.uk/itm/111569495442 … #harrogate #not #long #left #dell #monifor #cheap",19.0,5.0,0.2631578947368421,9.0,0.0703125,0.0
"quero meu notebook da dell de volta pfvr, esse novo not as good",13.0,0.0,0.0,0.0,0.0,1.0
o not que talvez eu va ganhar é da Dell,10.0,1.0,0.1,1.0,0.0256410256410256,0.0
Aquele momento que a dell me manda um email pra comemorar o 1 ano do meu not,17.0,1.0,0.0588235294117647,1.0,0.0131578947368421,0.0
Vou me colocar de plano de fundo no not da minha mãe porque ela me ama ?,16.0,1.0,0.0625,1.0,0.0138888888888888,0.0
O carregador do meu not quebrou ?,6.0,0.0,0.0,1.0,0.0303030303030303,0.0
esse ano vou comprar um not pra mim acho que da dell,12.0,0.0,0.0,0.0,0.0,0.0
Dá uma olhada nessa reclamação contra Dell Computadores do Brasil no @ReclameAQUI - ... http://www.reclameaqui.com.br/14658650/dell-computadores-do-brasil/notebook-vostro-5470-com-problema-que-nao-tem-solucao/ …,18.0,5.0,0.2777777777777778,9.0,0.0426540284360189,1.0
"@Dell agora é Procom! Nem Reclame Aqui adianta mais! Fiquem atentos! Não comprem! Não presta! 3 dias esperando retorno, sem solução! 0 retweet 0 curtiu",25.0,8.0,0.32,8.0,0.0529801324503311,1.0
Reclame Aqui - Dell Computadores do Brasil - Equipamento com problema desde a aquisição http://fb.me/1Dc0didjI,16.0,7.0,0.4375,8.0,0.0727272727272727,1.0
E eu que sempre recomendei a Dell. #QueDecepção http://www.reclameaqui.com.br/14610673/dell-computadores-do-brasil/brincando-de-lego/ …,13.0,2.0,0.1538461538461538,4.0,0.0296296296296296,1.0
Reclame Aqui - Dell Computadores do Brasil - Tablet Dell Venue 7 3741-A10 - Não comprem de jeito... http://fb.me/6OyapnzOv,20.0,11.0,0.55,12.0,0.0983606557377049,1.0
Reclame Aqui - Dell Computadores do Brasil - Inspiron 14z 5423 parou de funcionar após... http://fb.me/6QAY6D6Sl,17.0,7.0,0.4117647058823529,11.0,0.0982142857142857,1.0
Comprar memória pro notebook? Impossível! O jeito é reclamar da Dell no @ReclameAQUI: http://www.reclameaqui.com.br/14509101/dell-computadores-do-brasil/impossivel-adicionar-memoria-ao-notebook/ … @DellnoBrasil @Dell @Dellajuda,21.0,7.0,0.3333333333333333,13.0,0.0572687224669603,1.0
Reclame Aqui - Dell Computadores do Brasil - VENDE A GARANTIA E NÃO CONSERTA O EQUIPAMENTO.... http://fb.me/4rQgIBNCv,18.0,11.0,0.6111111111111112,47.0,0.4017094017094017,1.0
Não atualizem seus notebooks DELL para o windows 10. Queima a placa-mãe!!! http://www.reclameaqui.com.br/14337742/dell-computadores-do-brasil/dell-inspiron-14z-5423-nao-liga-apos-atualizacao-para-windo/ …,17.0,3.0,0.1764705882352941,6.0,0.0294117647058823,1.0
"@DellAjuda Agora que fui ver o ranking da Dell no ReclameAqui, só 29% das reclamações voltariam a fazer negócio, acho q entrei em uma furada",25.0,4.0,0.16,6.0,0.0428571428571428,1.0
"Você acha que a @Dell tem notebooks com uma qualidade superior, você está enganado. #dell #dellLIXO #NÃOCOMPREDELL http://www.reclameaqui.com.br/14295761/dell-computadores-do-brasil/notebook-dell-qualidade-ruim/ …",22.0,4.0,0.1818181818181818,18.0,0.0845070422535211,1.0
Reclame Aqui - Dell Computadores do Brasil - Preciso da Minha Chave de Ativação e a Dell esta... http://fb.me/4N5neMF6I,20.0,11.0,0.55,14.0,0.1176470588235294,1.0
Dá uma olhada nessa reclamação contra @Dell Computadores do Brasil no @ReclameAQUI - ... http://www.reclameaqui.com.br/14164806/dell-computadores-do-brasil/suporte-nao-e-confiavel/ … #dell,19.0,5.0,0.2631578947368421,9.0,0.0478723404255319,1.0
TO IRADOO!,2.0,2.0,1.0,8.0,0.8,1.0
Reclame Aqui - Microsoft - Windows 10 detonou meu Dell Inspiron 14z 5680 http://fb.me/6I32MAvka,15.0,7.0,0.4666666666666667,9.0,0.0947368421052631,1.0
Dá uma olhada nessa reclamação contra Microsoft no @ReclameAQUI - DESRESPEITO TOTAL HP /... http://www.reclameaqui.com.br/14096997/microsoft/desrespeito-total-hp-dell-microsoft/ …,19.0,6.0,0.3157894736842105,25.0,0.1396648044692737,0.0
Dai seu nome ta num site de reclamação http://www.reclameaqui.com.br/11194804/dell-computadores-do-brasil/demora-na-assistencia-tecnica/ …,13.0,1.0,0.0769230769230769,1.0,0.0072463768115942,0.0
@Leatherface_Cwb Olá! O Reclame Aqui não é um canal oficial da Dell. Essas questões são tratadas somente pelos nossos canais oficiais. ^FC  0 retweet 0 curtiu,26.0,7.0,0.2692307692307692,10.0,0.0632911392405063,0.0
Essa novela precisa ter fim! @ReclameAQUI - ... http://www.reclameaqui.com.br/13747968/dell-computadores-do-brasil/tablet-dell-venue-8-nao-liga-mais-depois-de-carregar/ …,12.0,2.0,0.1666666666666666,6.0,0.0352941176470588,1.0
"Reclame Aqui - Dell Computadores do Brasil - garantia de notebook, já e a quarta vez MEU DEUS http://fb.me/47HRRfSEJ",20.0,8.0,0.4,18.0,0.1551724137931034,1.0
Dá uma olhada nessa reclamação contra Dell Computadores do Brasil no @ReclameAQUI - ... http://www.reclameaqui.com.br/13680758/dell-computadores-do-brasil/ultrabook-dell-vostro-5470-led-pisca-sem-parar/ …,18.0,5.0,0.2777777777777778,9.0,0.0441176470588235,1.0
Dell - O barato que sai caro @ReclameAQUI http://www.reclameaqui.com.br/13629065/dell-computadores-do-brasil/dell-o-quot-barato-quot-que-sai-caro-atencao/ …,13.0,2.0,0.1538461538461538,7.0,0.0448717948717948,1.0
Dá uma olhada nessa reclamação que eu fiz contra WalMart (Loja Virtual) no @ReclameAQUI - ... http://www.reclameaqui.com.br/13385708/walmart-loja-virtual/a-loja-walmart-vendeu-notebook-dell-top-de-linha-que-nao-fun/ …,20.0,5.0,0.25,10.0,0.0460829493087557,0.0
Tentando recuperar meu note com a @Dellajuda mas ta difícil. @ReclameAQUI - ... http://www.reclameaqui.com.br/13267513/dell-computadores-do-brasil/sem-suporte/ …,17.0,3.0,0.1764705882352941,7.0,0.0434782608695652,1.0
E eeeu papapapará gostava tanto de você... Dell Computadores do Brasil no @ReclameAQUI - ... http://www.reclameaqui.com.br/13243730/dell-computadores-do-brasil/laptop-sem-as-configuracoes-solicitadas-pacote-office-e-mcaf/ …,19.0,4.0,0.2105263157894736,9.0,0.0403587443946188,1.0
DELL - descaso total com o cliente.  http://www.reclameaqui.com.br/12803214/dell-computadores-do-brasil/descaso-com-a-solicitacao-do-cliente/ …,12.0,1.0,0.0833333333333333,4.0,0.0279720279720279,1.0
Reclame Aqui - Dell Computadores do Brasil - Item faltante - Compra realizada em 09/02/2015 e... http://fb.me/3JdGst0jN,18.0,8.0,0.4444444444444444,10.0,0.0840336134453781,1.0
Dá uma olhada nessa reclamação contra Dell Computadores do Brasil no @ReclameAQUI http://www.reclameaqui.com.br/12744104/dell-computadores-do-brasil/cansada-do-tablet-dell-venue-8/ …,17.0,5.0,0.2941176470588235,9.0,0.0494505494505494,1.0
Reclame Aqui - Dell Computadores do Brasil - NAO CARREGA MESMO COM O LED DA FONTE ACESO E VERDE http://fb.me/1WgtivmHa,21.0,15.0,0.7142857142857143,47.0,0.3983050847457627,1.0
Dá uma olhada nessa reclamação contra Ponto Frio - Loja Virtual no @ReclameAQUI http://www.reclameaqui.com.br/12555900/ponto-frio-loja-virtual/compre-um-notebook-dell-no-ponto-frio-e-receba-no-lugar-uma/ …,18.0,6.0,0.3333333333333333,10.0,0.048780487804878,0.0
"A velocidade da ""troca avançada"" da Dell (substituição em garantia) é inversamente proporcional à pressa que eles... http://fb.me/7j5j7cdaR",19.0,1.0,0.0526315789473684,3.0,0.0215827338129496,1.0
@ReclameAQUI @DellAjuda @Dell Chamado aberto e sem previsão de solução.  Link permanente da imagem incorporada,15.0,5.0,0.3333333333333333,10.0,0.0909090909090909,1.0
"É muito fácil achar reclamações da @Dell @DellAjuda @DellnoBrasil não quer ter dor de cabeça, pesquise! http://www.reclameaqui.com.br/6789969/dell-computadores-do-brasil/problemas-sem-fim/ …",21.0,3.0,0.1428571428571428,5.0,0.0263157894736842,1.0
@ProconRJ @ReclameAQUI Estou com um chamado aberto na @DEL desde de fevereiro e aguardando terceira visita há 8 dias.Etiqueta @DELL FKG8G22.,22.0,7.0,0.3181818181818182,21.0,0.15,1.0
a tal empresa DE NOVO !!!!!!!!!!!!!!!!!!!! http://fb.me/48yzXDhIr,7.0,3.0,0.4285714285714285,9.0,0.1384615384615384,0.0
"A @Dell @DellAjuda que manter contato apenas por ""DM"", vejam a imagem. #sqn @Reclame_AQUI @proteste @entregadificil  Link permanente da imagem incorporada",21.0,5.0,0.238095238095238,12.0,0.0779220779220779,1.0
@SubmarinoHelp pedido -> 03-470218619          link do reclame aqui aberto para que entendam o problema : http://www.reclameaqui.com.br/12373627/submarino/compra-casada-notebook-dell-vostro-5470/ …,20.0,1.0,0.05,2.0,0.0101522842639593,0.0
"@dutrX @pontofrio_sac @ReclameAQUI essa porcaria da @dell tem esse trambique mesmo, não poupe o couro deles.",16.0,1.0,0.0625,6.0,0.0555555555555555,1.0
"A desculpa agora do suporte @Dell @DellnoBrasil @DellAjudaPRO é que tentaram contato e não conseguiram, estão de brincadeira! @Reclame_AQUI",19.0,4.0,0.2105263157894736,14.0,0.1007194244604316,1.0
Desculpas eu já ouvi demais quero solução !!! http://fb.me/1zDEY5kJ3,9.0,2.0,0.2222222222222222,5.0,0.0735294117647058,1.0
"@SenaRanon @Dell @ReclameAQUI O problema foi dia 05.03, fiz todos os procedimentos, pagamento e só hoje irão AGENDAR a visita do técnico.",23.0,4.0,0.1739130434782608,16.0,0.1167883211678832,1.0
Uma dor de cabeça chamada @Dell #PutoDaVida #Revotado #ServiçoPéssimo #Reclamação @ReclameAQUI,11.0,7.0,0.6363636363636364,14.0,0.1489361702127659,1.0
Dell nega atendimento aos seus clientes no Reclame AQUI - RA Notícias http://www.reclameaqui.com.br/noticias/noticias/dell-nega-atendimento-aos-seus-clientes-no-reclame-aqui_1243/ …,17.0,5.0,0.2941176470588235,9.0,0.0497237569060773,1.0
"Não sei nem o motivo pelo qual fui comprar Dell. Já sabia dos problemas. Para quem pensa em cometer esse erro,... http://fb.me/74nsFOFRo",23.0,5.0,0.217391304347826,8.0,0.0588235294117647,1.0
Reclame Aqui - Dell Computadores do Brasil - garantia de 3 anos q nao funciona http://fb.me/3jgofJY8p,17.0,6.0,0.3529411764705882,7.0,0.0693069306930693,1.0
Dá uma olhada nessa reclamação contra Dell Computadores do Brasil no @ReclameAQUI - ... http://www.reclameaqui.com.br/11992389/dell-computadores-do-brasil/como-perder-clientes/ …,18.0,5.0,0.2777777777777778,9.0,0.0505617977528089,1.0
"um caso lamentável de uma suposta ""grande empresa"" que lança no mercado um produto com incompatibilidades na... http://fb.me/2raFn4mPv",19.0,1.0,0.0526315789473684,2.0,0.0149253731343283,1.0
Dá uma olhada nessa reclamação contra Ponto Frio - Loja Virtual no @ReclameAQUI - ... http://www.reclameaqui.com.br/11956772/ponto-frio-loja-virtual/venda-casada-notebook-dell-mcafee/ …,19.0,6.0,0.3157894736842105,10.0,0.054054054054054,0.0
Dá uma olhada nessa reclamação contra @Dell Computadores do Brasil no @ReclameAQUI - ... http://www.reclameaqui.com.br/11929129/dell-computadores-do-brasil/problemas-com-a-bateria/ … …,19.0,5.0,0.2631578947368421,9.0,0.0489130434782608,1.0
Dá uma olhada nessa reclamação contra Dell Anno (Indústria) no @ReclameAQUI - Dell Anno Projeto 005-468... http://www.reclameaqui.com.br/11860908/dell-anno-industria/dell-anno-projeto-005-46854-atraso-empresa-nao-cumpre-as-d/ …,21.0,8.0,0.3809523809523809,12.0,0.052863436123348,0.0
E ai? O que a @DellnoBrasil vai fazer a respeito? Via @ReclameAQUI http://www.reclameaqui.com.br/11765480/dell-computadores-do-brasil/dell-nao-cumpre-termo-de-garantia-basico/ …,17.0,3.0,0.1764705882352941,10.0,0.0564971751412429,1.0
Reclame Aqui - Dell Computadores do Brasil - Trinca no Touch Screen Display (tela) no notebook... http://fb.me/7akHL9Uc5,18.0,10.0,0.5555555555555556,12.0,0.1,1.0
