sentence,concept_aptitude_avg_abs,concept_aptitude_sum_abs,concept_attention_avg_abs,concept_attention_sum_abs,concept_pleasantness_avg_abs,concept_pleasantness_sum_abs,concept_polarity_avg_abs,concept_polarity_sum_abs,concept_sensitivity_avg_abs,concept_sensitivity_sum_abs,subjectivity
Oferecem desenhos para crianças.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fácil estacionamento.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Viemos num jantar no domingo, o ótimo atendimento já começa ao chegar no restaurante, com os rapazes cuidando do carro.",0.077695652173913,1.787,0.0842608695652174,1.938,0.0783478260869565,1.802,0.0800869565217391,1.842,0.0,0.0,1.0
Sentamos e nos foi explicado como funciona a casa.,0.0,0.0,0.0069,0.069,0.0,0.0,0.0023,0.023,0.0,0.0,0.0
"Proposta interessante, carnes de primeiríssima qualidade e acompanhamentos de muita qualidade.",0.266076923076923,3.459,0.366,4.758,0.3092307692307692,4.02,0.3138461538461538,4.08,0.0,0.0,1.0
"A coisa mais surpreendente foi o salmão ao molho de maracujá e o arroz piemonteses, tudo surpreendentemente gostoso.",0.0891,1.782,0.06625,1.325,0.0988,1.976,0.09355,1.871,0.0344999999999999,0.69,0.0
Os atendimentos dos rapazes é ótimo!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Vale muito a visita.,0.1536,0.768,0.0,0.0,0.1182,0.591,0.1274,0.637,0.1106,0.553,0.0
Melhor pizza do Extremo Sul.,0.216,1.296,0.0375,0.225,0.0225,0.135,0.0851666666666666,0.511,0.0206666666666666,0.124,1.0
Bem recheada e com ingredientes de qualidade.,0.2724999999999999,2.18,0.3628749999999999,2.903,0.330875,2.647,0.322125,2.577,0.0,0.0,0.0
Massa aberta na hora.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Não tem forno à lenha, o que não interfere em muito na qualidade.",0.1678666666666666,2.518,0.1128666666666666,1.693,0.1549333333333333,2.324,0.1567333333333333,2.351,0.0391333333333333,0.5870000000000001,0.0
"Sempre peço a tradicional, nunca comi as de cone.",0.0538181818181818,0.592,0.0917272727272727,1.009,0.0818181818181818,0.8999999999999999,0.0747272727272727,0.8220000000000001,0.0033636363636363,0.037,0.0
Ambiente bem legal de se comer no local.,0.2755555555555555,2.48,0.3552222222222222,3.197,0.2092222222222222,1.883,0.2758888888888889,2.4830000000000005,0.0124444444444444,0.112,1.0
Ótimo.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Típico restaurante indiano, fomos com um casal de amigos, adoramos o ambiente que é bem familiar e agradável.",0.148,3.108,0.1354285714285714,2.844,0.1647619047619047,3.46,0.1481428571428571,3.111,0.0037142857142857,0.078,1.0
A comida deliciosa com boas opções.,0.1725714285714285,1.208,0.0218571428571428,0.153,0.1435714285714285,1.005,0.1072857142857142,0.751,0.0081428571428571,0.057,1.0
Atendimento rápido e prático.,0.3502,1.751,0.2504,1.252,0.2878,1.439,0.2852,1.426,0.0326,0.163,1.0
"Iniciamos com a entrada Chutneys, que são 3 molhos da casa (hortelã, tamarindo e papaia) acompanhado com o pão indiano masala papad.",0.0409259259259259,1.105,0.0054074074074074,0.146,0.067037037037037,1.81,0.0471851851851851,1.274,0.0281481481481481,0.76,0.0
"Depois pedimos porção de arroz com açafrão Kesari Pullao, porção de frango Murg Masala e porção de carneiro Gosht Masala.",0.1084090909090909,2.385,0.1343181818181818,2.955,0.1564999999999999,3.443,0.1421363636363636,3.127,0.0302727272727272,0.666,0.0
Bebemos uma cerveja bem gelada.,0.2746666666666666,1.648,0.288,1.728,0.309,1.854,0.3423333333333333,2.054,0.1555,0.933,0.0
Todos os pratos pedimos levemente apimentados e eles trouxeram pimenta a parte.,0.0432307692307692,0.5619999999999999,0.0511538461538461,0.665,0.0603846153846153,0.785,0.0493846153846153,0.6420000000000001,0.0343076923076923,0.446,0.0
Estilo natural e vegetariano.,0.1329999999999999,0.6649999999999999,0.144,0.72,0.1778,0.889,0.1492,0.746,0.007,0.035,0.0
"O restaurante Peixe Vivo, apesar do nome não tem peixe vivo, porém todos os produtos, ficam em expositor refrigerado, de vidro, onde você pode escolher o que quer comer.",0.0719428571428571,2.518,0.0758857142857142,2.656,0.0557428571428571,1.951,0.0639714285714285,2.239,0.0164571428571428,0.5760000000000001,0.0
"Ótimas carnes, um buffet impecável e um atendimento excelente.",0.3281818181818182,3.61,0.0903636363636363,0.994,0.3184545454545454,3.503,0.2669090909090909,2.936,0.0639090909090909,0.703,1.0
"Diferente do esperado para um domingo, enormes filas, chegamos e sentamos na varanda.",0.1044375,1.671,0.0648125,1.037,0.1228124999999999,1.965,0.09575,1.532,0.0048125,0.077,1.0
"Os pratos tem os valores médios de R$50,00.",0.1305,1.3050000000000002,0.1623,1.623,0.1541999999999999,1.5419999999999998,0.149,1.49,0.0,0.0,0.0
"Os pedidos vieram rápido, estavam gostosos e nos pontos solicitados.",0.0585833333333333,0.703,0.0,0.0,0.0687499999999999,0.825,0.0424166666666666,0.509,0.0,0.0,1.0
"Como críticas ficam a proximidade das mesas(menos de 20cm), impossibilitando qualquer tipo de privacidade, e os ridiculos R$7,50(por pessoa) do couvert, para 1(um) pedaço de pão e uma bolinha de manteiga.",0.168975,6.759000000000001,0.1282249999999999,5.129,0.179075,7.163,0.17135,6.854,0.0506249999999999,2.025,0.0
"O Bawarchi é um restaurante indiano legítimo, sendo até seus atendentes naturais do país.",0.1294375,2.071,0.0565,0.904,0.1624375,2.599,0.133875,2.1420000000000003,0.05325,0.852,1.0
"A comida é simples, com poucas opções durante a semana, mas muito saborosa.",0.078875,1.262,0.0506875,0.811,0.0733125,1.173,0.0739375,1.183,0.0610625,0.977,1.0
"E o preço é muito baixo, cerca de 20 reais o quilo.",0.1169999999999999,1.638,0.0931428571428571,1.304,0.1057142857142857,1.48,0.1172142857142857,1.641,0.0432857142857142,0.6060000000000001,1.0
"Ambiente agradável, atendimento excelente, preço compatível.",0.3153333333333333,2.838,0.2712222222222222,2.441,0.2767777777777777,2.491,0.2681111111111111,2.4130000000000003,0.0588888888888888,0.53,1.0
"Ambiente maravilhoso, música agradável, comida impecável e um garçom maravilhoso: Roberto, vc foi demais!!!",0.1507619047619048,3.1660000000000004,0.1417619047619047,2.9770000000000003,0.1127619047619047,2.368,0.1444285714285714,3.0330000000000004,0.0361904761904761,0.76,1.0
"Boa opcao, almoco e jantar.",0.0117142857142857,0.082,0.0092857142857142,0.065,0.0192857142857142,0.135,0.0134285714285714,0.094,0.0,0.0,1.0
Vou mais no almoco e aprecio a variedade principalmente das massas.,0.07725,0.927,0.0488333333333333,0.586,0.0428333333333333,0.514,0.0563333333333333,0.676,0.0,0.0,0.0
"Spaghetti com peperonccino, apimentado na medida certa, muito gostoso.",0.0888333333333333,1.066,0.0117499999999999,0.141,0.0555833333333333,0.6669999999999999,0.0674166666666666,0.8089999999999999,0.0460833333333333,0.553,1.0
"Localizado na ilha da gigoia, na barra da tijuca, tem acesso apenas por barco.",0.0544117647058823,0.925,0.1418235294117647,2.411,0.1321176470588235,2.246,0.1094117647058823,1.86,0.0,0.0,0.0
A ilha fica escondida atrás de avenidas e prédios.,0.0654,0.654,0.1085,1.085,0.0839999999999999,0.84,0.086,0.86,0.0,0.0,0.0
É preciso indicação.,0.18625,0.745,0.27275,1.091,0.15975,0.639,0.20625,0.825,0.0,0.0,0.0
"O restaurante tem uma ornamentação com mobiliário antigo, mas confortável, numa área que parece ser o quintal da casa sob uma antiga e frondosa castanheira, cujo fruto é conhecido no nordeste como coração de negro.",0.0985897435897436,3.845,0.0725384615384615,2.829,0.1267692307692307,4.944,0.1128974358974358,4.403,0.0426410256410256,1.663,0.0
A decoração é de bom gosto e pitoresca.,0.2466666666666667,2.22,0.1861111111111111,1.675,0.2366666666666666,2.13,0.2232222222222222,2.009,0.0,0.0,1.0
O atendimento foi simpático.,0.1536,0.768,0.1906,0.953,0.1227999999999999,0.614,0.1556,0.778,0.0,0.0,1.0
A comida muito boa.,0.1982,0.991,0.0306,0.153,0.124,0.62,0.1467999999999999,0.734,0.122,0.6100000000000001,1.0
"Almoçamos um grelhado de peixe, lula e polvo, que estava saboroso.",0.1732142857142857,2.425,0.0826428571428571,1.157,0.1747142857142857,2.446,0.1555714285714285,2.178,0.0609285714285714,0.853,1.0
Ingredientes frescos.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Não é barato, mas valeu a visita.",0.0934444444444444,0.841,0.0857777777777777,0.772,0.0815555555555555,0.734,0.0868888888888888,0.782,0.0,0.0,1.0
"Comi um peixe podre no dia dos pais, parecia, pela minha expressão facial de repúdio ao sabor, que tinham injetado-me botox.",0.15328,3.832,0.1134,2.835,0.1080799999999999,2.7019999999999995,0.13472,3.368,0.04016,1.004,0.0
"O mais cômico foi ouvir de uma funcionária que não estava estragado (ela não provou, claro).",0.11835,2.367,0.0918,1.836,0.12035,2.407,0.1237,2.474,0.0458,0.916,0.0
"Decerto ela deveria estar correta e minhas dezenas de milhares de células gustativas, com alta apuração para detecção de coisas podres, todas erradas.",0.0722307692307692,1.878,0.123076923076923,3.2,0.0991153846153846,2.577,0.0967307692307692,2.515,0.0043461538461538,0.113,0.0
"Praticamente tive que implorar para que cancelassem o valor do meu prato na minha comanda, mas se não cancelassem não faria tanta diferença, porque faria bom proveito usando como isca pra caçar urubu.",0.0973333333333333,3.504,0.0495555555555555,1.784,0.0462777777777777,1.666,0.0715277777777777,2.575,0.0214166666666666,0.7709999999999999,0.0
"Sem falar na coca que demorou mais de 20 minutos para chegar na mesa,",0.1213999999999999,1.821,0.1144666666666666,1.717,0.1712,2.568,0.1434,2.151,0.0440666666666666,0.6609999999999999,0.0
"Ambiente gostoso  , decoração e espaço belissimo , limpeza muito boa , atendimento nota 10 porem a  pizza deixa muito a desejar com relação a massa e sabor .",0.1029032258064516,3.1899999999999995,0.0358387096774193,1.111,0.1131935483870967,3.509,0.1152903225806451,3.574,0.0987096774193548,3.06,1.0
"O restaurante frango leste é um simples, já antigo e com a cerveja gelada, tem uma comida de qualidade, destaque para o frango desossado e a paçoca.",0.1393225806451613,4.319,0.1332903225806451,4.132,0.1617096774193548,5.013,0.1508709677419355,4.6770000000000005,0.0400322580645161,1.241,1.0
"Lugar de fácil acesso perto do aeroporto, tem uma variedade muito grande de sushis e bebidas, pena que não tem sashimi de atum nem polvo, mas vale muita a pena é uma ótima opção em refeição e o custo beneficio é ótimo pois lá tem sempre promoção.",0.205078431372549,10.459,0.192313725490196,9.808,0.1754901960784313,8.949999999999998,0.198921568627451,10.145,0.0251176470588235,1.281,1.0
Tudo feito na hora e tudo muito gostoso!,0.2447777777777777,2.203,0.1263333333333333,1.137,0.1947777777777778,1.753,0.2031111111111111,1.828,0.0794444444444444,0.7150000000000001,1.0
"Ótima experiência gastronômica; destaque para a feijoada, o ceviche de caju e o arroz de chouriço.",0.144578947368421,2.747,0.144578947368421,2.747,0.1893684210526315,3.598,0.1702105263157894,3.234,0.0320526315789473,0.609,1.0
Ótimo atendimento e boa localização.,0.128,0.768,0.1588333333333333,0.953,0.1023333333333333,0.614,0.1296666666666666,0.778,0.0,0.0,1.0
"Pesam contra o preço alto, as poucas opções de suco e a decoração muito despojada.",0.1023529411764705,1.74,0.0769411764705882,1.3079999999999998,0.1037058823529411,1.763,0.1039411764705882,1.767,0.0442941176470588,0.753,1.0
"Mesmo assim, no geral, uma ótima opção.",0.0308,0.308,0.0213,0.213,0.0,0.0,0.0149,0.149,0.0072999999999999,0.073,1.0
"A barraca estava lotada, e o atendimento demorado... mas o caranguejo estava excelente assim como a bolinha de peixe e as caipirinhas!!",0.1149615384615384,2.989,0.0811538461538461,2.11,0.1146923076923076,2.982,0.111076923076923,2.888,0.0327307692307692,0.851,1.0
O Vamo é um achado!,0.1181666666666666,0.709,0.0,0.0,0.165,0.99,0.0943333333333333,0.566,0.0,0.0,1.0
"Uma união de boa comida, bom preço e bom atendimento.",0.143,1.7160000000000002,0.2043333333333333,2.452,0.12725,1.527,0.1514166666666666,1.817,0.0155833333333333,0.187,1.0
"Já fui algumas vezes, em diversas ocasiões, com grupos grandes, pequenos e mesmo em um jantar a dois.",0.0734090909090909,1.615,0.0143636363636363,0.316,0.0912727272727272,2.008,0.07,1.54,0.0376818181818181,0.829,0.0
O Atendimento é sempre bom.,0.128,0.768,0.1588333333333333,0.953,0.1023333333333333,0.614,0.1296666666666666,0.778,0.0,0.0,1.0
Saborosa e calorosa porque a Yeran e o Agop vão em todas as mesas ver se estamos gostando muito!,0.09395,1.879,0.04985,0.997,0.0317,0.634,0.0519,1.038,0.0831,1.662,1.0
"Além de tudo ser ótimo tem um molho de hortelã imperdível que fica acima do servidor, não percam!",0.1946,3.892,0.14855,2.971,0.2207,4.414000000000001,0.18475,3.695,0.00965,0.193,1.0
Tomar nota que este hotel serve uma grande refeição de tamanho para começar por encomenda uma refeição e partilhar entre duas pessoas.,0.1442608695652174,3.318,0.1127826086956521,2.5940000000000003,0.1053043478260869,2.422,0.1281304347826087,2.947,0.0516086956521739,1.187,0.0
"Lugar descontraído para levar os amigos,bater papo, petiscar e tomar um chopinho.",0.2388124999999999,3.821,0.016,0.256,0.21825,3.492,0.1749375,2.799,0.0606875,0.971,1.0
Os preços são bons e fomos muito bem atendidas.,0.1859,1.859,0.1295,1.295,0.1714,1.714,0.1799,1.799,0.0574,0.5740000000000001,1.0
"Lugar agradável, seguro, com estacionamento privativo, música ao vivo, um mar de bolinhas pra criançada, e os melhores food trucks e lá tb tem os melhores churros que já comi!!",0.0857027027027027,3.1710000000000003,0.0942702702702702,3.488,0.1044594594594594,3.865,0.0934594594594594,3.458,0.004054054054054,0.15,1.0
Frequento desde que abriu.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
No começo  quando eu comecei a comprar as pizzas na Carginalli era usado material de qualidade era muito bom.,0.1046666666666666,2.1980000000000004,0.0975714285714285,2.049,0.1132380952380952,2.378,0.1139523809523809,2.393,0.0263333333333333,0.553,1.0
Só que passou a vir a pizza além  de queimada com pouco recheio e a qualidade do material péssima.,0.1145714285714285,2.406,0.1005238095238095,2.111,0.1185714285714285,2.49,0.1190952380952381,2.5010000000000003,0.0375238095238095,0.788,1.0
"É um dos mais antigos restaurantes italianos da cidade, a comida é muito boa, tem um rotoloni maravilhoso!",0.1745714285714286,3.666,0.0696666666666666,1.463,0.1594285714285714,3.3479999999999994,0.1414761904761904,2.971,0.029047619047619,0.6100000000000001,1.0
"Não gostamos de ir durante o fim de semana devido a acústica, geralmete é lotado e fica muito barulhento.",0.1347619047619047,2.83,0.2308571428571428,4.848,0.2239523809523809,4.703,0.206047619047619,4.327,0.0352380952380952,0.74,1.0
"Não é um restaurante que turista frequente, mas vale a pena!",0.1733076923076923,2.253,0.0686923076923076,0.893,0.1323846153846153,1.721,0.1489230769230769,1.936,0.0725384615384615,0.943,0.0
Excelente custo beneficio.,0.1765,0.706,0.0,0.0,0.19525,0.781,0.124,0.496,0.0,0.0,1.0
"É um restaurante coma a vontade com clima familiar, super limpo, comida boa e variada e otimo atendimento.",0.0874761904761904,1.837,0.0896190476190476,1.882,0.1276190476190476,2.68,0.1,2.1,0.010047619047619,0.211,1.0
recomendo!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Lugar especialmente agradável, atendimento excepcional e a comida deliciosa.",0.306,3.366,0.1825454545454545,2.008,0.1993636363636363,2.193,0.2203636363636364,2.4240000000000004,0.0214545454545454,0.236,1.0
Ótima apresentação dos pratos.,0.19,0.95,0.0,0.0,0.1924,0.962,0.1447999999999999,0.724,0.0522,0.261,1.0
Carnes Angus muito saborosas e todo tipo de acompanhamentos a um preço razoável.,0.2202142857142857,3.083,0.0812142857142857,1.137,0.2457857142857143,3.4410000000000003,0.1947142857142856,2.7259999999999995,0.0491428571428571,0.6880000000000001,1.0
Aberto direto até 22 hs.,0.2466666666666666,1.48,0.1506666666666666,0.904,0.264,1.584,0.268,1.608,0.1428333333333333,0.857,0.0
Recomendo.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O serviço do Bob's é quase sempre confuso e demorado.,0.0560833333333333,0.673,0.0734166666666666,0.881,0.0585833333333333,0.7030000000000001,0.0499999999999999,0.6,0.0366666666666666,0.44,1.0
"Por isso, se quiser realmente comer lá, vá quando estiver começando a ficar com fome.",0.0475555555555555,0.856,0.0082222222222222,0.148,0.0832222222222222,1.498,0.0818888888888888,1.474,0.1066666666666666,1.92,0.0
Restaurante japonês excelente.,0.20375,0.815,0.0,0.0,0.222,0.888,0.141,0.5640000000000001,0.00275,0.011,1.0
Diversidade nos tipos de peixes e pratos quentes.,0.0906666666666666,0.8160000000000001,0.1267777777777777,1.141,0.1272222222222222,1.145,0.1111111111111111,1.0,0.0114444444444444,0.103,0.0
Preço justo e sobremesa já incluída no valor.,0.2022222222222222,1.82,0.1035555555555555,0.932,0.0896666666666666,0.8069999999999999,0.1318888888888888,1.1869999999999998,0.0,0.0,1.0
Um fast food de comida japonesa que cumpre o que promete.,0.12075,1.449,0.0938333333333333,1.126,0.1549166666666666,1.859,0.12,1.44,0.00475,0.057,0.0
"Preço justo, serviço funcional e alimentos bem preparados e apresentados!",0.2329999999999999,2.796,0.1641666666666666,1.97,0.2225833333333333,2.671,0.2004999999999999,2.406,0.0099166666666666,0.119,1.0
Fui no bife de chorizo e não me arrependi!,0.0517,0.517,0.0973,0.973,0.0839999999999999,0.84,0.0777,0.777,0.0,0.0,0.0
Carne saborosíssima com belos acompanhamentos também.,0.0,0.0,0.0118571428571428,0.083,0.0,0.0,0.004,0.028,0.0,0.0,1.0
Garçom atencioso e preço justo pelo que oferece.,0.1172222222222222,1.055,0.0182222222222222,0.164,0.0794444444444444,0.715,0.0716666666666666,0.6449999999999999,0.0,0.0,1.0
Recomendo.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Local aparentemente simples e pequeno mas super agradável e acolhedor.,0.1771818181818182,1.949,0.134,1.4740000000000002,0.1977272727272727,2.175,0.1585454545454545,1.7440000000000002,0.033,0.363,1.0
"Cardápio bem enxuto, mas com itens que resolvem e agradam.",0.0625,0.75,0.0816666666666666,0.98,0.0766666666666666,0.92,0.0735833333333333,0.883,0.0,0.0,1.0
Preço justo e atendimento excelente.,0.4215,2.529,0.1861666666666666,1.117,0.3516666666666666,2.11,0.3198333333333333,1.919,0.0,0.0,1.0
"Localizado no Shopping Vila Olímpia, este restaurante é especializado em carnes, melhor dizendo, em burguers.",0.076578947368421,1.455,0.0509473684210526,0.968,0.0112105263157894,0.213,0.0441052631578947,0.8380000000000001,0.0065263157894736,0.124,0.0
"E seus hambúrgueres são realmente caprichados, com nível de gordura menor que a maioria e com um pão especial, mais crocante, que vai muito bem com a carne e complementos.",0.1961470588235294,6.669,0.128235294117647,4.36,0.1617058823529411,5.498,0.1723529411764705,5.859999999999999,0.0397058823529411,1.35,1.0
"Há vários tipos de carnes e de tamanhos, vale experimentar.",0.1653333333333333,1.984,0.1739166666666666,2.087,0.18925,2.271,0.1986666666666666,2.3840000000000003,0.0829166666666666,0.995,0.0
"Outros pratos, oferecem massas, e um Wierner Schnietzel com maionese da casa,  muito bom.",0.1019473684210526,1.937,0.0206315789473684,0.392,0.0929473684210526,1.766,0.0779999999999999,1.4819999999999998,0.0347894736842105,0.661,0.0
"Aliás, tudo é feito em casa, maionese, linguiças, pão.",0.1549285714285714,2.169,0.0790714285714285,1.107,0.1440714285714286,2.0170000000000003,0.1212857142857142,1.698,0.0078571428571428,0.11,0.0
